urls,dates,type,district,surface,nbr_rooms,description,price,agency_name,details,floor_nbr
https://www.lkeria.com/annonces/immobilier/Vente-Appartement-Bordj-El-Bahri-Alger-35334-211048-2.html,2018-07-22,Appartement,Bordj El Bahri,83,3,"Description du bien
Vente Appartement Bordj El Bahri vend un F3 de S=83.70 m² au RDC avec un petit jardin se trouve au centre ville au brise marine Bordj El Bahri prés de la gendarmerie
   Papier  Acte Livre foncier en cour       Prix =1.55 Milliards négociable                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
 

 
 
 Appelez-nous au : 0540200245 / 0696795540
",16e6,Agence immobilière Feliachi,Prix Négociable Avec Acte Surface :83 m2 3 pièces Jardin,NA
https://www.lkeria.com/annonces/immobilier/Vente-Appartement-Hydra-Alger-35334-209786-2.html,2018-07-22,Appartement,Hydra,0,3,"Description du bien
Vente Appartement Hydra vente appartement en 1 er étage F3=83 m² à
Sidi Yahia grand boulevard  bien fini
avec toute commodité  
Chauffage central climatisation
internet  parking  2 véhicules et plus  papier Acte +livre Foncier ;Prix =4.7 Milliards légèrement négociable  Appelez-nous au : 0540200245 / 0696795540
",4e7,Agence immobilière Feliachi,Prix Négociable Avec Acte 3 pièces Climatisation Livret foncier Gaz de ville,NA
https://www.lkeria.com/annonces/immobilier/Vente-Appartement-Bir-Mourad-Rais-Alger-35334-209863-2.html,2018-07-22,Appartement,Bir Mourad Rais,60,2,"Description du bien
Vente Appartement Bir Mourad Rais Appartement F2 en RDC transforme en F3 =60.74 m² à Said Hamdine BMR cote AADL prix= 1,6 Milliards légèrement négociable papier en cours de régule chez le notaire Appelez-nous au : 0540200245 / 0696795540
",16e6,Agence immobilière Feliachi,Prix Négociable Surface :60 m2,NA
https://www.lkeria.com/annonces/immobilier/Vente-Appartement-Bir-Mourad-Rais-Alger-35334-212056-2.html,2018-07-22,Appartement,Bir Mourad Rais,68,3,"Description du bien
Vente Appartement Bir Mourad Rais Appartement F3=68 m² au RDC surélevé dans un ancien immeuble avec deux balcons Prix =1.9 milliards négociable offert 1.65 milliards Appelez-nous au : 0540200245 / 0696795540
",19e6,Agence immobilière Feliachi,Prix Négociable Avec Acte Surface :68 m2 3 pièces Livret foncier Gaz de ville,NA
https://www.lkeria.com/annonces/immobilier/Vente-Appartement-Bordj-El-Kiffan-Alger-35334-211394-2.html,2018-07-22,Appartement,Bordj El Kiffan,60,3,"Description du bien
Vente Appartement Bordj El Kiffan vente appartement a Bordj El Kiffan F2 transforme en F3 de 60 m² en Rez de Chaussé vue sur mer prés du SNTR et Trame  Prix= 12 700 000,00 Da légèrement négociable papier acte + livre foncier Appelez-nous au : 0540200245 / 0696795540
",127e5,Agence immobilière Feliachi,Prix Négociable Avec Acte Surface :60 m2 3 pièces Livret foncier Gaz de ville,NA
https://www.lkeria.com/annonces/immobilier/Vente-Appartement-Birkhadem-Alger-35334-212379-2.html,2018-07-22,Appartement,Birkhadem,95,4,"Description du bien
Vente Appartement Birkhadem on  vend un Appartement F4 =95 m² au 6eme étage est le dernier
Au verger BirkhademCiterne d’eauInternetChaudière chauffage centralEntrée avec interphoneCite résidentiel avec  gardiennage  
Prix= 2.5 M négociable 
 Appelez-nous au : 0540200245 / 0696795540
",25e6,Agence immobilière Feliachi,Prix Négociable Avec Acte Surface :95 m2 4 pièces Livret foncier Gaz de ville,NA
https://www.lkeria.com/annonces/immobilier/Vente-Appartement-Cheraga-Alger-34733-208695-2.html,2018-07-22,Appartement,Cheraga,80,3,"Description du bien
Vente Appartement Cheraga Agence immobiliere l espérance  vend un joli appartement sis à chéraga Alioua Fodil  avec acte et livret Foncier, de type  F/3 au 2 éme étage, surface de 80M² est doté de toutes commodités. L appartement est située dans dans un quartier résidentiel, très calme, bon voisinage est au cœur de toutes les proximité et les commodité nécessaires.Pour plus d information n hésitez pas a nous contacter. Merci  Appelez-nous au : 0557342696 / 0552008808 / 023813259
",17e6,Agence immobilière Agence immobilière l’espérance,Prix Fixe Avec Acte Surface :80 m2 3 pièces Livret foncier Gaz de ville,NA
https://www.lkeria.com/annonces/immobilier/Vente-Appartement-Bachdjarah-Alger-34733-209252-2.html,2018-07-22,Appartement,Bachdjarah,65,3,"Description du bien
Vente Appartement Bachdjarah Agence Immobilière l espérance  ______  met a votre disposition A vendre un joli appartement récemment refait sis à Bach-Djrrah (Tennis) de type F3 au rez-de-chaussée, Il contient une surface de 65M², dans un immeuble de 5 etages, l appartement située dans un quartier cloturé avec parking et un espace vert pour enfants, tranquille et bon voisinage est au cœur de toutes les proximité et les commodité nécessaires ; telles que: les ecole, primaire, C.E.M, lycée.Tous ces etablissement sont situés à quelques dizaines de mètres à peine. IL est à 2mn du tramway et du métro.*Libre de suite * Acte notarié.* Le prix est à 1 milliards 600 millions . Appelez-nous au : 0557342696 / 0552008808 / 023813259
",16e6,Agence immobilière Agence immobilière l’espérance,Prix Fixe Avec Acte Surface :65 m2,NA
https://www.lkeria.com/annonces/immobilier/Vente-Appartement-Cheraga-Alger-34733-206273-2.html,2018-07-22,Appartement,Cheraga,74,3,"Description du bien
Vente Appartement Cheraga  L espérance immo  ______  met a votre disposition A vendre un joli appartement  acte et livré Foncier. situé :Dar Eddiaf  de type  F03 au 2 em étage, acte notarié, livret foncier, Il contient une surface de 74M² dans un immeuble de 5 étage, il dispose de 2 façades (Est-Ouest) avec balcons et vues degagées, bien ensoleillées, l appartement située dans résidence de 32 appartements dans un endroit calme, cloturé et sécurisé , gardiennage assuré, calme tranquille avec de bon voisinage et au cœur de toutes les proximité et les commodité nécessaires ; telles que:  ecoles privées, clinique El Azhar, Electricité - Gaz / Teléphone - Internet / Chauffage central et climatisation / Placards / Cable TV / Place de parking .....  . libre de suite Pour plus d information n hésitez pas a nous contacter. Merci  Appelez-nous au : 0557342696 / 0552008808 / 023813259
",235e5,Agence immobilière Agence immobilière l’espérance,Prix Négociable Avec Acte Surface :74 m2 3 pièces Livret foncier Gaz de ville,NA
https://www.lkeria.com/annonces/immobilier/Vente-Appartement-Dar-El-Beida-Alger-34733-211573-2.html,2018-07-22,Appartement,Dar El Beida,39,2,"Description du bien
Vente Appartement Dar El Beida Agence Immobilière l espérance  ______  met a votre disposition A vendre un  appartement état ordinaire sis à dar El Beida (Cité 1 Novembre) avec acte notarié et livret Foncier de type  F02 , Il contient une surface de 39 M²  au1èm  étage.  L appartement est située dans un endroit trés calme et sécurisé, voisinage merveilleux....ect, et au cœur de toutes les proximités et les commodités nécessaires ; telles que: les écoles, primaire, C.E.M, lycée et .Tous ces établissements sont situés à quelques dizaines de mètres à peine. Pour plus d information n hésitez pas a nous contacter. Merci Appelez-nous au : 0557342696 / 0552008808 / 023813259
",128e5,Agence immobilière Agence immobilière l’espérance,Prix Négociable Avec Acte Surface :39 m2 2 pièces Livret foncier Gaz de ville,NA
https://www.lkeria.com/annonces/immobilier/Vente-Appartement-Dar-El-Beida-Alger-34733-205467-2.html,2018-07-22,Appartement,Dar El Beida,130,4,"Description du bien
Vente Appartement Dar El Beida L esperance Immo: met a votre disposition A vendre un joli appartement située dans une coopérative  à Haouch attar  ""dar el beida"" acte notarié, de type F4 au 3éme étage, Il contient une surface de 130M² + un box, dans un immeuble de 07 étages, doté de  toutes les commodité: + parking réservé uniquement au locataire. L appartement située dans un quartier tranquille et bon voisinage est au cœur de toutes les proximité et les commodité nécessaires ; telles que: les ecole, primaire, C.E.M, lycée et l université (U.S.T.H.B.).Tous ces établissement sont situés à quelques dizaines de mètres à peine. IL est à 1min de l arret de bus et du tramway et à 5mn du centre commercial, très accessible à l aéroport H.B. Pour plus d information n hésitez pas a nous contactes . Merci Appelez-nous au : 0557342696 / 0552008808 / 023813259 / 
",28e6,Agence immobilière Agence immobilière l’espérance,Prix Négociable Avec Acte Surface :130 m2 4 pièces Garage Gaz de ville,NA
https://www.lkeria.com/annonces/immobilier/Vente-Appartement-Dar-El-Beida-Alger-34733-210965-2.html,2018-07-22,Appartement,Dar El Beida,95,4,"Description du bien
Vente Appartement Dar El Beida Agence Immobilière l espérance  ______ met a votre disposition A vendre un jolie appartement de type F4 au 3 em et dernier étage doté de toutes les commodité : avec un garage, cuisine équipée, chauffage central, électricité , Gaz, eau, téléphone, internet, ..., d une superficie de 95 M² . ... sis a la cité Air Algerie  Dar El Beida.  L appartement située dans un quartier tranquille et bon voisinage est au cœur de toutes les proximité et les commodité nécessaires ; telles que: les ecole, primaire, C.E.M, lycée et l université (U.S.T.H.B.).Tous ces établissement sont situés à quelques dizaines de mètres à peine. IL est à 5mn du centre commercial, très accessible à l aéroport H.B. - Pour plus d informations, n hésitez pas à nous contacter.                                        - Curieux s abstenir. Appelez-nous au : 0557342696 / 0552008808 / 023813259
",33e6,Agence immobilière Agence immobilière l’espérance,Prix Négociable Avec Acte Surface :95 m2 4 pièces Jardin Garage Livret foncier,NA
https://www.lkeria.com/annonces/immobilier/Vente-Appartement-Dar-El-Beida-Alger-34733-204790-2.html,2018-07-22,Appartement,Dar El Beida,125,4,"Description du bien
Vente Appartement Dar El Beida L esperance Immo: met a votre disposition A vendre un joli appartement située dans une coopérative à Haouch attar  ""dar el beida""  acte notarié, de type F4 au 3éme étage, Il contient une surface de 120M², dans un immeuble de 06 étages, doté de  toutes les commodité: + parking réservé uniquement au locataire. L appartement située dans un quartier tranquille et bon voisinage est au cœur de toutes les proximité et les commodité nécessaires ; telles que: les ecole, primaire, C.E.M, lycée et l université (U.S.T.H.B.).Tous ces établissement sont situés à quelques dizaines de mètres à peine. IL est à 2min de l arret de bus et du tramway et à 5mn du centre commercial, très accessible à l aéroport H.B.  Pour plus d information n hésitez pas a nous contactes . Merci Appelez-nous au : 0557342696 / 0552008808 / 023813259
",29e6,Agence immobilière Agence immobilière l’espérance,Avec Acte Surface :125 m2 4 pièces,NA
https://www.lkeria.com/annonces/immobilier/Vente-Appartement-El-Achour-Alger-34733-210394-2.html,2018-07-22,Appartement,El Achour,110,4,"Description du bien
Vente Appartement El Achour  Agence Immobilière l espérance  ______  met a votre disposition A vendre un joli appartement  état neuf sise à El Achour ( Haouch Chaouch) avec acte et livret Foncier de type  F/4 au 1er étage, Il contient une surface de 110 M² dans un immeuble de 3 étage. L appartement est située dans dans un quartier résidentiel, très calme, bon voisinage est au cœur de toutes les proximité et les commodité nécessaires. Libre de suite - Pour plus d informations, n hésitez pas à nous contacter.                                        - Curieux s abstenir.  Appelez-nous au : 0557342696 / 0552008808 / 023813259
",29e6,Agence immobilière Agence immobilière l’espérance,Prix Négociable Avec Acte Surface :110 m2 4 pièces Livret foncier Gaz de ville,NA
https://www.lkeria.com/annonces/immobilier/Vente-Appartement-El-Achour-Alger-34733-204913-2.html,2018-07-22,Appartement,El Achour,100,4,"Description du bien
Vente Appartement El Achour Agence Immobilière l espérance  ______ met a votre disposition A vendre un joli appartement de type  F04 au 1er étage, situé a El achour Sebala dans résidence clôturée et gardée h 24/24, avec acte notarié, livret foncier, Il contient une surface de 100 M² dans un immeuble de 6 étages  sans vis a vis et ensoleillé, bien finie , cuisine américaine équipée: lave vaisselle, plaque chauffante, four encastre,hotte avec balcon équipe de meubles de rangements. Appartement équipe d un chauffage centralisé, ligne téléphonique avec internet. Appelez-nous au : 0557342696 / 0552008808 / 023813259 / 
",325e5,Agence immobilière Agence immobilière l’espérance,Prix Négociable Avec Acte Surface :100 m2 4 pièces Livret foncier Gaz de ville,NA
https://www.lkeria.com/annonces/immobilier/Vente-Appartement-El-Achour-Alger-34733-204851-2.html,2018-07-22,Appartement,El Achour,70,3,"Description du bien
Vente Appartement El Achour L esperance Immo: met a votre disposition A vendre un joli appartement situé : Haouch Chaouch- Oued Romene commune El-Achour  de type  F03 au Rdc, acte notarié, livret foncier, Il contient une surface de 70M² dans un immeuble de 3 étage,  l appartement est doté d une cuisine équipée aménagée open space, dont une plaque chauffante, four, frigidaire - congélateur, et plusieurs elements de rangements, chauffage central, ligne telephonique, ligne asdl, chaque piece comporte un placard integré, caple tv de 3 satellites, cables electriques pour climatiseurs L immeuble est fermé a clef, avec interphone, parking, proches de toutes commodités, l appartement est libre de suite. Appelez-nous au : 0557342696 / 0552008808 / 023813259 / 
",21e6,Agence immobilière Agence immobilière l’espérance,Prix Négociable Surface :70 m2 3 pièces Livret foncier Gaz de ville,NA
https://www.lkeria.com/annonces/immobilier/Vente-Appartement-Mohammadia-Alger-34733-210825-2.html,2018-07-22,Appartement,Mohammadia,53,2,"Description du bien
Vente Appartement Mohammadia Agence Immobilière l espérance  ______  met a votre disposition A vendre un joli appartement sis à les bananiers (en face ministère du commerce) avec acte notarié et livret Foncier de type  F02 avec une cave de 5 m² , Il contient une surface de 53 M²  au 2èm  étage.  L appartement est située dans un endroit trés calme et sécurisé. ,,,,,,voisinage merveilleux et a vous de juger ....ect, et au cœur de toutes les proximités et les commodités nécessaires ; telles que: les écoles, primaire, C.E.M, lycée et .Tous ces établissements sont situés à quelques dizaines de mètres à peine.  IL est tout prés de la grande mosquée, ardis, la foire, sablette, est à 03mn du tramway et à 15mn du centre commercial. Très accessible à l aéroport H.B. un Pour plus d information n hésitez pas a nous contacter. Merci Appelez-nous au : 0557342696 / 0552008808 / 023813259
",17e6,Agence immobilière Agence immobilière l’espérance,Avec Acte Surface :53 m2 2 pièces Gaz de ville,NA
https://www.lkeria.com/annonces/immobilier/Vente-Appartement-Mohammadia-Alger-34733-204791-2.html,2018-07-22,Appartement,Mohammadia,25,4,"Description du bien
Vente Appartement Mohammadia L esperance Immo: met a votre disposition A vendre un joli appartement situé a la cité les rosiers mohamadia en face le mosqué et dar el imam de type  F04 au 4éme étage, acte notarié, livret foncier, Il contient une surface de 125M² dans un immeuble de 6 étages deux façades, très bien fini, résidence clôturé avec parking bien equipé ( gardien avec bureau )  c est un endroit trés calme et sucurisé. ,,,,,,voisinage merveilleux et a vous de juger ....ect, et au cœur de toutes les proximités et les commodités nécessaires ; IL est tout prés de la grande mosquée, ardis, la foire, sablette, est à 03mn du tramway et à 15mn du centre commercial. Très accessible à l aéroport H.B.Pour plus d information n hésitez pas a nous contacter. Merci Appelez-nous au : 0557342696 / 0552008808 / 023813259
",32e6,Agence immobilière Agence immobilière l’espérance,Prix Négociable Avec Acte Surface :25 m2,NA
